ID;Category;Source;URLs;Title;PublicationDate;SoMePlatform;RetroSampleDate;RetroSampleCountry;JointMusicking;OrigCovidSong;OrigCovidLyrics;Movement;HealthInfo;Conflict;Country;Setting;Genre;Emotions;Features;FirstCoder;SecondCoder;Comments
1028;video;Retrospective;https://www.youtube.com/watch?v=jOf1FLxpAGM;"My Corona – a ""viral"" parody of My Sharona | One-Woman Band";04-03-2020;YouTube;04-03-2020;USA;0;0;1;1;0;0;USA, Germany;home;pop, rock;humour, fear;splitscreen;DS;NCH;
1029;video;Retrospective;https://www.youtube.com/watch?v=cgnBQ9qOqmY;"Coronavirus Parody ""STUPID COUGH"" (Lady Gaga ""Stupid Love"" PARODY)";05-03-2020;YouTube;05-03-2020;Denmark;0;0;1;1;0;0;Philippines;outdoors, home, street, office, gym, restaurant, ;pop;humour, fun, togetherness, happiness;parody, music video, lyrics;JW;DS;
1030;video;Retrospective;https://www.youtube.com/watch?v=Mt51X2cc_H0;Alvi Ananta - Corona (COVID-19) - (Official Music Video);05-03-2020;YouTube;05-03-2020;Denmark;1;1;1;0;0;1;Indonesia;studio;pop, dance/electronica, world, traditional indonesian;anxiety, being moved, fear;music video, lyrics;JW;DS;
1031;video;Retrospective;https://www.youtube.com/watch?v=Idc2mkS-QLk;BLIJF IN UW KOT - MAGGIE THE BLOCK ;06-03-2020;YouTube;06-03-2020;Italy;0;1;1;0;1;0;Belgium;meeting room, office;dance/electronica;humour;remix, speech, autotune, politicians;JV;JB;
1032;video;Retrospective;https://www.youtube.com/watch?v=ACLETli2Ppg;Goodnight (ireland) Corona virus song!!;06-03-2020;YouTube;06-03-2020;UK;0;0;1;0;0;1;Ireland;home, studio;pop, oldies;humour, frustration, anger;NA;JV;JB;
1033;video;Retrospective;https://www.youtube.com/watch?v=aZoQpm5Ql-0;Coronavirus by Morning (The Coronavirus Song);06-03-2020;YouTube;06-03-2020;USA;0;0;1;0;0;0;USA;home;country;humour, sadness;NA;JV;JB;
1034;video;Retrospective;https://www.youtube.com/watch?v=CmS6pKLe6e4;Coronavirus-Lied;06-03-2020;YouTube;06-03-2020;USA;0;0;1;0;1;0;Germany;transport, train;pop;humour, happiness;still, lyric video;JV;JB;
1035;video;Retrospective;https://www.youtube.com/watch?v=Y2WLIz4CCdQ;Punjabi Corona Song;07-03-2020;YouTube;07-03-2020;USA;0;1;1;0;0;0;India;animation;rap/hip-hop, dance/electronica, world, reggae;relaxed;instrumental, still, lyrics in punjabi;JB;JW;
1036;video;Retrospective;https://www.youtube.com/watch?v=p77Rt1MCpfc;Corona song;07-03-2020;YouTube;07-03-2020;USA;0;0;1;0;0;0;Slovakia;home;pop;humour;lyrics in slovak;JB;JW;
1037;video;Retrospective;https://www.youtube.com/watch?v=q1ed_M2JGO8;La chanson du coranavirus;07-03-2020;YouTube;07-03-2020;Denmark;0;1;1;0;1;1;France;venue;alternative, pop, jazz, rock;humour;animation, lyrics in french;JB;JW;
1038;video;Retrospective;https://www.youtube.com/watch?v=jfoVJnfuwOI;Coronavirus: Musique dramatique;07-03-2020;YouTube;07-03-2020;UK;0;1;0;0;0;0;France;animation;ambient, dance/electronica;tension, fear, dread, axiety;instrumental, still;JB;JW;
1039;video;Retrospective;https://www.youtube.com/watch?v=YiNGNvP5Cnk;Hand-washing dance to prevent coronavirus;07-03-2020;YouTube;07-03-2020;USA;0;1;1;1;1;0;Korea;outdoors, home;dance/electronica, pop;humour, happiness, togetherness;TikTok, participatory music making, instructional dance;JB;JW;
1040;video;Retrospective;https://www.youtube.com/watch?v=rjaOLTr0kxA;Coronavirus safety song | wash your hands;08-03-2020;YouTube;08-03-2020;USA;0;1;1;1;1;0;India;home;musical, pop;humour;NA;MT;JB;
1041;video;Retrospective;https://www.youtube.com/watch?v=EwuCAnc7G8Q;Coronavirus Song | Coronavirus Shool;08-03-2020;YouTube;08-03-2020;USA;1;1;1;1;1;0;Singapore;home, office;pop, children's music;humour, happiness;educational;MT;JB;
1042;video;Retrospective;https://www.youtube.com/watch?v=6MPcv9gtSU4;The Kiffness - Ai Corona;08-03-2020;YouTube;08-03-2020;UK;0;1;1;1;1;0;South Africa;outdoors;rap/hip-hop;humour, happiness;dance;MT;JB;
1043;video;Retrospective;https://www.youtube.com/watch?v=F7gizDwojgM;Coronavirus: The Musical - Woody Fu;08-03-2020;YouTube;08-03-2020;Denmark;0;1;1;1;0;0;USA;venue, theatre;musical, pop;humour, happiness;live performance;MT;JB;
1044;video;Retrospective;https://www.youtube.com/watch?v=npseW_PBl-0;Tiktok Viral Videos - Washing Hand Dance;08-03-2020;YouTube;08-03-2020;USA;1;1;1;1;1;0;Korea;home, outdoors;pop, dance/electronica;happiness;dance, compilation;MT;JB;
1045;video;Retrospective;https://www.youtube.com/watch?v=xbPpL8Tz3Ss;Fight Against Wuhan Covid-19 | Song of Encouragement(Fight For My Life – Priscilla Abby ???);09-03-2020;YouTube;09-03-2020;Denmark;1;0;0;1;1;0;Malaysia;hospital;pop;hope, togetherness, resilience, gratitude, being moved;news report, dance;NCH;MT;
1046;video;Retrospective;https://www.youtube.com/watch?v=2DI0NhJrXTI;Doctors' rap song teaches kids about the coronavirus | FOX 5 DC;10-03-2020;YouTube;10-03-2020;USA;1;1;1;1;1;0;USA;home, tv studio;rap/hip-hop, pop;humour, happiness;music video, for kids;DS;NCH;
1047;video;Retrospective;https://www.youtube.com/watch?v=3pJI626vyek;Singing a song to kill Novel Coronaviruses (SARS-COV-2);10-03-2020;YouTube;10-03-2020;Italy;0;0;0;0;1;0;USA;bathroom, home;world;happiness, relaxation;instructional video, handswashing ;DS;NCH;
1048;video;Retrospective;https://www.youtube.com/watch?v=iOkB3TMJaq4;Smile - a Chinese cover for fighting COVID-19;10-03-2020;YouTube;10-03-2020;USA;1;0;0;0;0;0;China;home, studio;oldies, pop;happiness, hope, togetherness;still;DS;NCH;
1049;video;Retrospective;https://www.youtube.com/watch?v=ScfiFCpR7KY;My Corona: The Antivirus Song - Suzi Kory;11-03-2020;YouTube;11-03-2020;Canada;1;1;1;0;0;0;Canada;bar;country;humour, happiness;NA;JW;DS;
1050;video;Retrospective;https://www.youtube.com/watch?v=PhJ88WJb58A;Coronavirus | This Viral Indian Video of Women Singing 'Corona Bhaag Ja' Will Leave You In Splits;11-03-2020;YouTube;11-03-2020;Italy;1;1;1;0;0;0;India;home, hospital;world;fear, togetherness, humour;prayer, news report;JW;DS;
1051;video;Retrospective;https://www.youtube.com/watch?v=GUO3YKXnxVU;Zagga - New Hail (Coronavirus);11-03-2020;YouTube;11-03-2020;UK;0;1;1;1;1;0;Jamaica;outdoors, shop, street;reggae;togetherness,happiness;music video;JW;DS;
1052;video;Retrospective;https://www.youtube.com/watch?v=GN94pZqP1Rc;Ndlovu Youth Choir - We've Got This - Fight against Coronavirus/COVID-19;11-03-2020;YouTube;11-03-2020;Denmark;1;1;1;1;1;0;South Africa;outdoors, shop, street;world, traditional South African;togetherness, happiness, being moved, hope, helpfulness;music video, dance, coreography;JW;DS;
1053;video;Retrospective;https://www.youtube.com/watch?v=ZpAQotqUSZ8;CORONAVIRUS SONG 10 HOURS;12-03-2020;YouTube;12-03-2020;USA;1;1;1;1;1;0;Mexico;animation;world, latin, cumbia;humour, happiness;remix, loop;JV;MT;
1054;video;Retrospective;https://www.youtube.com/watch?v=wLogN1ddGCI;Gana Sudhakar | Corona Awareness song | South Chennai Music;12-03-2020;YouTube;12-03-2020;Denmark;1;1;1;0;0;0;India;studio;world, pop, traditional indian;happiness;NA;JV;MT;
1055;video;Retrospective;https://www.youtube.com/watch?v=TFsoi7KnBhk;WASH YOUR HANDS!! [Anti Coronavirus Remix];12-03-2020;YouTube;12-03-2020;USA;0;1;1;1;1;0;USA;home;dance/electronica;humour, happiness;remix, mashup song, compilation;JV;MT;
1056;video;Retrospective;https://www.youtube.com/watch?v=aCJ7s7xngpM;Corona Se Yun Na Daro - Coronavirus Precautions Song - Coronavirus Hindi Song - Mann Taneja;30-03-2020;YouTube;30-03-2020;Australia;0;1;1;0;1;0;India;home, studio;world, pop;loneliness, togetherness;NA;JB;JW;
1057;video;Retrospective;https://www.youtube.com/watch?v=JRb_l-Q5sko;Coronavirus Quarantine Blues Song;04-04-2020;YouTube;04-04-2020;USA;1;1;1;0;1;0;USA;home;blues, folk;humour, togetherness, melancholy;NA;MT;JB;
1058;video;Retrospective;https://www.youtube.com/watch?v=SJM-u6IABGQ;All Day Long (The Coronavirus Song);04-04-2020;YouTube;04-04-2020;USA;1;1;1;1;0;0;USA;home;pop;togetherness, happiness, boredom, humour;splitscreen, multitrack;MT;JB;
1059;video;Retrospective;https://www.youtube.com/watch?v=tM8NbQPbs58;Parai artists in Tamil Nadu performing under Covid-19 lockdown;04-04-2020;YouTube;04-04-2020;Denmark;1;1;1;0;1;1;India;home;world;anger, frustration, resilience;educational;MT;JB;
1060;video;Retrospective;https://www.youtube.com/watch?v=M4jR_9-YPK8;How Do You Solve A Problem Like Corona?;05-04-2020;YouTube;05-04-2020;USA;1;0;1;0;1;1;USA;home;soundtrack/theme song, musical;humour;splitscreen;NCH;MT;
1061;video;Retrospective;https://www.youtube.com/watch?v=MooiPlJsloY;Coronavirus Song | Corona Song | Coronavirus Songs | Corona Funny Song | Corona Go Song | Puzzilla;07-04-2020;YouTube;07-04-2020;USA;0;0;1;1;1;1;India;animation, venue;world, pop, singer-songwriter;humour, grief/sadness, fear;animation, political satire;DS;NCH;
1062;video;Retrospective;https://www.youtube.com/watch?v=44a4CUajKhE;The COVID-19 Country Blues;07-04-2020;YouTube;07-04-2020;USA;1;1;1;1;1;0;Canada;office;country;humour, happiness;lyrics;DS;NCH;
1063;video;Retrospective;https://www.youtube.com/watch?v=D9mATzp1HeA;Coronavirus Song 9 “Anyway, Here’s A Wonderwall Parody” Oasis Liam Noel Gallagher Covid19 Quarantine;07-04-2020;YouTube;07-04-2020;Italy;0;0;1;0;0;0;USA;home;pop, rock;boredom, humour;NA;DS;NCH;
1064;video;Retrospective;https://www.youtube.com/watch?v=hpGQac33PA4;Fight Corona Virus song |Nursery Rhymes for Children and Kids |Stay at home with my;11-04-2020;YouTube;11-04-2020;Denmark;1;1;1;1;1;0;USA;outdoors;children's music, pop;happiness, togetherness;music video, handwashing, intructional video, for kids;JW;DS;
1065;video;Retrospective;https://www.youtube.com/watch?v=m3M_fdFH1Mw;(Let's) Beat It! | Covid -19 Parody | Family Friendly;11-04-2020;YouTube;11-04-2020;UK;1;0;1;1;0;0;New Zealand;home, studio, outdoors;rock, oldies, pop;humour, happiness, togetherness;music video, for kids, splitscreen;JW;DS;
1066;video;Retrospective;https://www.youtube.com/watch?v=tK5ZxsuechU;EPR- KAUN VIRUS (PROD. BY GJ STORM)| 2020 | ADIACOT | CORONA SONG | COVID 19 SONG;11-04-2020;YouTube;11-04-2020;USA;1;1;1;1;0;1;India;outdoors;dance/electronica, rap/hip-hop, pop;fear, anger;animation, music video;JW;DS;
1067;video;Retrospective;https://www.youtube.com/watch?v=7j3F3SV699M;Coronavirus Song | Coronavirus is Falling Down | Nursery Rhymes Song;12-04-2020;YouTube;12-04-2020;Australia;0;0;1;0;0;0;Poland;animation, space;children's music, nursery rhyme, pop;togetherness, happiness;animation;JV;MT;
1068;video;Retrospective;https://www.youtube.com/watch?v=HEzBMcCTdf4;"""Coronavirus, Coronavirus!"" | Sing Along With Tony | Kids' Songs and Nursery Rhymes";12-04-2020;YouTube;12-04-2020;USA;1;0;1;1;1;0;New Zealand;animation, home;children's music;happiness;bluescreen, greenscreen, educational;JV;MT;
1069;video;Retrospective;https://www.youtube.com/watch?v=_ODMHf6_sn0;Family sings song with grandma to get through coronavirus isolation separation;13-04-2020;YouTube;13-04-2020;USA;1;1;1;0;0;0;Australia;home;folk;togetherness, being moved;splitscreen;JB;JW;
1070;video;Retrospective;https://www.youtube.com/watch?v=guyXguDC5Yc;COVID 19 BLUES (Corona Virus Song) - Lighthouse Audio;14-04-2020;YouTube;14-04-2020;Denmark;0;1;1;0;0;0;New Zealand;home;blues;togetherness, loneliness, humour;NA;MT;JB;
1071;video;Retrospective;https://www.youtube.com/watch?v=fWogzGdYRlQ;8-year-old Boy from Suffolk Writes Song About COVID-19 Social Distancing and Isolation;15-04-2020;YouTube;15-04-2020;USA;0;1;1;0;0;0;USA;outdoors;pop;sadness, loneliness, frustration, hope, togetherness;NA;NCH;MT;
1072;video;Retrospective;https://www.youtube.com/watch?v=rvOLmG1Gdy4;Singer's Covid-19 song helping raise funds for NHS workers;15-04-2020;YouTube;15-04-2020;USA;0;0;1;0;1;0;Scotland;home;rock;gratitude;NA;NCH;MT;
1073;video;Retrospective;https://www.youtube.com/watch?v=C-7gZYT7MKg;Dorothy's Song - Covid-19 version;15-04-2020;YouTube;15-04-2020;USA;0;0;1;0;0;0;USA;outdoors;soundtrack/theme song, musical;loneliness, humour, longing;NA;NCH;MT;
1074;video;Retrospective;https://www.youtube.com/watch?v=sYon5suGv2c;Team Covid-19 - Theme Song;15-04-2020;YouTube;15-04-2020;USA;1;0;1;0;1;0;Federation of Saint Christopher and Nevis;home;calypso, world;gratitude, resilience, hope, togetherness;NA;NCH;MT;
1075;video;Retrospective;https://www.youtube.com/watch?v=0ggg_iCrE6I;James Blunt - The Greatest [Official Video];17-04-2020;YouTube;17-04-2020;UK;0;1;1;0;0;0;UK;hospital, outdoors;pop, rock;gratitude, sadness, being moved, togetherness, power, resilience;NA;DS;NCH;
1076;video;Retrospective;https://www.youtube.com/watch?v=ls0sFCbPbvA;High School Musical Cast Performs 'We're All In This Together' - The Disney Family Singalong;17-04-2020;YouTube;17-04-2020;Australia;1;0;0;1;0;0;USA;home, outdoors;pop;togetherness, happiness, being moved;splitscreen, dance;DS;NCH;
1077;video;Retrospective;https://www.youtube.com/watch?v=LYHKIkjDYfg;COVID-19 Song (Irish Edition) VERY FUNNY!;18-04-2020;YouTube;18-04-2020;USA;0;0;1;0;0;0;Ireland;home;celtic, world, folk;humour, loneliness;NA;JW;DS;
1078;video;Retrospective;https://www.youtube.com/watch?v=R2eEtINrRb4;"Coronavirus Song! (""Quarantine Anthem"") PARODY!";20-04-2020;YouTube;20-04-2020;Denmark;0;0;1;0;1;0;UK;home, supermarket;pop;humour, happiness;animation, montage;JV;DS;
1079;video;Retrospective;https://www.youtube.com/watch?v=yhwQ-YbKsFk;Universal and Friends present: Stay home;24-04-2020;YouTube;24-04-2020;Italy;0;1;1;0;0;0;Singapore;home, outdoors;rap/hip-hop, pop;loneliness, ;NA;JB;JW;
1080;video;Retrospective;https://www.youtube.com/watch?v=JxXF7bo5bOE;(Covid-19 Wasn't) Born In The U.S.A. (Coronavirus Parody Song);25-04-2020;YouTube;25-04-2020;UK;0;0;1;0;0;1;USA;outdoors, venue, studio, hospital;rock;humour, grief/sadness, anger;compilation, nationalism;MT;JB;
1081;video;Retrospective;https://www.youtube.com/watch?v=YaqSemXtgJA;A Dynamic Song On Corona by CMC Sisters;25-04-2020;YouTube;25-04-2020;USA;1;1;1;1;0;0;India;home, outdoors, convent, church, kitchen;pop;togetherness, hope, frustartion, grief/sadness, anger;music video;MT;JB;
1082;video;Retrospective;https://www.youtube.com/watch?v=ZeeVPYT6ZSI;"The Pina ""Corona"" Song - Madison Galloway Band";26-04-2020;YouTube;26-04-2020;USA;1;0;1;0;0;1;Canada, USA;home;rock, country;gratitude, togetherness, resilience;splitscreen;NCH;MT;
1083;video;Retrospective;https://www.youtube.com/watch?v=xPjeZgY21vs;Lockdown Song | Bala Song | Corona Song | #lockdownsong | Sooryavanshi Songs | Puzzilla;26-04-2020;YouTube;26-04-2020;USA;0;0;1;1;?;?;India;animation, home, outdoors, venue, street;rock, world;???;????;NCH;MT;X
NA;video;Replacement video by same orchestra as missing original;https://www.facebook.com/hetnoordnederlandsorkest/videos/534604647195131/;#ikstudeer (#Ipractice) (NNO-musicians encourages studies from home);23-03-2020;Facebook;NA;NA;0;0;0;0;0;0;Netherlands;home;classical;happiness, perseverance, hope;compilation;MT;DS;
NA;video;Replacement video by same orchestra as missing original;https://www.facebook.com/watch/?v=840694736455162;Zweef Weg (Float Away) - Madelief en Yrsa samen met NNO en PCC;05-05-2020;Facebook;NA;NA;1;1;0;1;0;0;Netherlands;studio, outdoors, home;classical, pop;peaceful, hope, togetherness, being moved, peace, longing;splitscreen, music video;MT;DS;
NA;video;NA;https://www.facebook.com/watch/?v=3342882052472584;An account from a current patient admitted to Cape Town ICC.;15-07-2020;Facebook;NA;NA;1;NA;NA;1;0;0;South Africa;hospital;traditional, choral, world;gratitude, grief/sadness, togetherness;hospital;DS;MT;
NA;NA;NA;https://www.facebook.com/MISSDIMPLEZ21/videos/1482609698586823/UzpfSTMwNTA1NDU5OjEwMTAzMzk2MDgxNzc2OTk2/;Now That's What I Call Corona Virus;02-04-2020;Facebook;NA;NA;0;0;0;0;0;0;USA, UK, Australia;NA;pop, rock, dance/electronica, rap/hip-hop, soul/R&B, disco;humour;compilation, music video, playlist;MT;JB;
NA;video;Retrospective;https://www.youtube.com/watch?v=Jx5JW2bouBY;Bello FiGO - CoronaVirus;28-02-2020;YouTube;28-02-2020;Italy;0;1;1;1;0;0;Italy;outdoors, shop, street;rap/hip-hop;grief/sadness, being moved, humour, loneliness;music video;JW;DS;
NA;video;Retrospective;https://www.youtube.com/watch?v=tToCXN389dI;Test - CO.AG Music;28-02-2020;YouTube;28-02-2020;UK;0;1;0;0;1;0;UK;lab;ambient, dance/electronica;fear, lament, dreary;still, news samples, sampling, theme music;JW;DS;
NA;video;Retrospective;https://www.youtube.com/watch?v=XqceXo1rXzY;CORONA SONG | ENGLISH | AMERICANA/FOLK VERSION | Cover of Ghen Cô Vy | WASHING HAND SONG;11-03-2020;YouTube;11-03-2020;USA;1;0;1;0;0;0;USA;studio, venue;country, folk, americana;happiness, humour, togetherness;music video;DS;JW;
NA;video;SurveyXact;https://www.youtube.com/watch?v=-hGR3f1ct9Q;One Love Asia concert;27-05-2020;YouTube;NA;NA;1;1;0;1;1;0;Japan, Korea, China, Malaysia, Thailand, Indonesia, Philippines, Singapore, India, Vietnam;venue, home;dance/electronica, pop;togetherness, happiness, being moved,;livestream, recorded livestream, live commenting, zoom party;JB;JW;
